OBJECTID,ClassName,ClassValue,ORIG_FID,B2,B3,B4,B8,CMRI,EVI,GNDVI,NDVI,NDWI,SAVI,VV,GLCM_Mean,GLCM_Homogeinity,GLCM_Entropy,GLCM_Correlation
628,Water,7,791,0.063900001,0.084600002,0.066200003,0.060699999,-0.207828522,-0.014049976,-0.164487287,-0.043341242,0.122015901,-0.013160002,-12.06277466,16.39999962,0.737880528,5.415080547,0.946414173
629,Water,7,792,0.069200002,0.090999998,0.0722,0.056000002,-0.36446026,-0.041743968,-0.238095209,-0.126365036,0.115196064,-0.038681947,-12.16866875,17.83571434,0.798109531,5.723310471,0.903989851
630,Water,7,793,0.077200003,0.089900002,0.073899999,0.054699998,-0.392730355,-0.052225009,-0.243430182,-0.149300158,0.097680114,-0.045816101,-10.09592628,20.55714226,0.564089775,6.038192749,0.889058709
631,Water,7,794,0.073600002,0.088,0.073799998,0.052099999,-0.428604543,-0.057535261,-0.256245553,-0.172359005,0.087762684,-0.052005108,-9.809433937,23.6785717,0.508105397,6.998452187,0.896842182
632,Water,7,795,0.0788,0.091499999,0.067900002,0.0217,-1.132232785,-0.13781172,-0.616607785,-0.515625,0.148055181,-0.11753732,-15.02967453,13.01428604,1.353277326,1.92272079,0.971047878
633,Water,7,796,0.071999997,0.089199997,0.070799999,0.046399999,-0.523825347,-0.065506868,-0.315634221,-0.208191127,0.114999995,-0.059300065,-12.22471714,19.12857056,0.473255992,6.798203945,0.868217587
634,Water,7,797,0.069499999,0.083899997,0.062799998,0.064199999,-0.121994592,0.003805386,-0.133018225,0.011023633,0.143830955,0.003349286,-10.35434723,23.30714226,0.661098719,5.050270081,0.84476614
635,Water,7,798,0.076099999,0.086000003,0.060199998,0.0462,-0.43263796,-0.041833498,-0.301059008,-0.131578937,0.176470622,-0.034630604,-9.556148529,25.23571396,0.355626076,7.257223129,0.885119021
636,Water,7,800,0.0713,0.0832,0.0614,0.039000001,-0.584809661,-0.06417235,-0.361702114,-0.223107561,0.150760725,-0.055962689,-11.3600769,19.2142849,0.621508002,5.356304646,0.883448422
637,Water,7,801,0.072800003,0.086099997,0.064199999,0.047600001,-0.436437488,-0.046797469,-0.287958086,-0.148479402,0.145708576,-0.040699571,-9.634739876,24.47857094,0.359641969,7.17323494,0.906158566
638,Water,7,802,0.0744,0.087499999,0.060699999,0.0482,-0.404393613,-0.036575373,-0.289609432,-0.114784196,0.180836707,-0.030793231,-10.00922012,21.00714302,0.393001914,6.958563328,0.872083247
639,Water,7,803,0.063100003,0.079499997,0.055599999,0.075599998,0.127293959,0.053421658,-0.025145061,0.152439028,0.17690599,0.047528517,-8.242230415,29.47857094,0.364328206,6.911435604,0.954994678
640,Water,7,804,0.086499996,0.1008,0.082500003,0.020199999,-1.272736907,-0.179756477,-0.666115701,-0.606621265,0.099836312,-0.155052274,-19.2663765,10.06428528,0.836231411,5.043856621,0.912447095
641,Water,7,805,0.080300003,0.091499999,0.065800004,0.032200001,-0.822242737,-0.101849049,-0.479385585,-0.342857152,0.163382038,-0.084280945,-18.70926666,13.29285717,0.722347915,4.912577629,0.863842309
642,Water,7,809,0.079499997,0.087399997,0.063000001,0.037500001,-0.653250933,-0.077815071,-0.399519593,-0.25373134,0.162234023,-0.063696921,-13.16324806,18.13571358,0.523275435,6.096269131,0.826779604
643,Water,7,810,0.071800001,0.078000002,0.0568,0.041000001,-0.472478539,-0.046839792,-0.310924381,-0.161554188,0.157270029,-0.039645363,-11.5995245,19.02857208,0.595003903,5.615896225,0.831094444
644,Water,7,813,0.07,0.092200004,0.067500003,0.031199999,-0.862108588,-0.099593952,-0.494327426,-0.367781192,0.154664993,-0.090947062,-12.66717339,15.79285717,0.675033092,5.37951088,0.91812396
645,Water,7,814,0.082999997,0.096500002,0.071999997,0.0184,-1.272641778,-0.16185528,-0.679721475,-0.592920303,0.145400628,-0.136178851,-20.36967087,12.00714302,1.038798928,3.612598181,0.913587034
646,Water,7,817,0.079800002,0.093400002,0.088600002,0.037,-0.843343377,-0.132975981,-0.432515353,-0.410828024,0.026373621,-0.123721235,-11.73645401,15.82857132,0.822039068,5.299416065,0.869845986
647,Water,7,821,0.080399998,0.094300002,0.081600003,0.036699999,-0.819238245,-0.121574789,-0.439694673,-0.379543573,0.072200105,-0.108927712,-11.78666878,16.85000038,0.753709972,5.145808697,0.883598626
648,Water,7,822,0.077100001,0.089599997,0.078000002,0.0438,-0.62411648,-0.091585889,-0.343328327,-0.280788183,0.069212385,-0.082502417,-11.60593033,18.1428566,0.759755552,4.751112938,0.882704556
649,Water,7,823,0.070500001,0.091799997,0.081200004,0.070200004,-0.205988511,-0.026734069,-0.133333296,-0.072655216,0.061271638,-0.025330057,-11.29772758,18.94285774,0.812847674,5.146703243,0.886260569
650,Water,7,825,0.075599998,0.0836,0.064999998,0.0263,-0.945260406,-0.113917336,-0.521383047,-0.423877299,0.125168249,-0.098173507,-9.129575729,23.01428604,0.384489119,7.242197514,0.92205292
651,Water,7,828,0.083099999,0.093199998,0.0788,0.022700001,-1.160992384,-0.160791054,-0.608282983,-0.552709341,0.083720922,-0.139900252,-14.22405815,13.29285717,0.755300581,5.469082832,0.95449996
652,Water,7,829,0.071999997,0.086599998,0.071000002,0.0526,-0.393120199,-0.049009167,-0.244252861,-0.148867324,0.098984748,-0.044259146,-10.17772961,22.76428604,0.325848967,7.437777042,0.881345034
653,Water,7,830,0.071199998,0.081699997,0.066100001,0.035599999,-0.692911088,-0.084892012,-0.393009365,-0.299901694,0.105548009,-0.076034576,-9.778700829,20.99285698,0.373128712,7.002880096,0.882772386
654,Water,7,831,0.060800001,0.081799999,0.064300001,0.041999999,-0.531269908,-0.057367776,-0.321486264,-0.209783643,0.119780958,-0.055170711,-11.24523163,18.6071434,0.705835283,5.515741825,0.867031634
655,Water,7,832,0.079800002,0.087800004,0.071699999,0.054299999,-0.373844743,-0.049097069,-0.235749498,-0.138095245,0.100940466,-0.041693293,-12.84508133,18.94285774,0.558708489,6.492485046,0.823311329
656,Water,7,835,0.07,0.080600001,0.066200003,0.048099998,-0.410880506,-0.049168762,-0.25252527,-0.158355251,0.098092623,-0.044196658,-10.78516579,19.45714378,0.59795928,5.962052345,0.81262809
657,Water,7,836,0.071400002,0.079999998,0.065200001,0.056000002,-0.252378136,-0.025227595,-0.176470563,-0.075907581,0.101928353,-0.022215066,-11.29325676,20.35000038,0.399846882,7.099190235,0.851461709
658,Water,7,837,0.070299998,0.086400002,0.074699998,0.059799999,-0.292723238,-0.037981134,-0.181942567,-0.110780664,0.072625726,-0.035224583,-14.3049469,15.9285717,0.793915272,5.158195972,0.859033883
659,Water,7,839,0.067500003,0.076300003,0.064800002,0.055500001,-0.235121623,-0.024785463,-0.157814875,-0.07730674,0.081502482,-0.022489121,-10.51479149,25.70000076,0.429687083,6.48325634,0.838305235
660,Water,7,840,0.061799999,0.071699999,0.057599999,0.051800001,-0.214150012,-0.015526281,-0.161133587,-0.053016432,0.109048724,-0.014276331,-14.22741699,19.07857132,0.47794053,6.535169601,0.815897524
661,Water,7,841,0.064599998,0.074199997,0.0616,0.056499999,-0.178608373,-0.013540783,-0.135424629,-0.043183748,0.092783488,-0.01237664,-11.57203865,21.37142944,0.404567033,7.166437149,0.877177119
662,Water,7,842,0.063199997,0.073399998,0.061999999,0.057100002,-0.166046068,-0.012825875,-0.124904186,-0.041141875,0.084194973,-0.011872066,-12.09503651,21.8214283,0.437369525,6.595338345,0.800963223
663,Water,7,846,0.066600002,0.076800004,0.066399999,0.082000002,0.137866899,0.039759412,0.032745581,0.105121315,0.072625726,0.036088843,-9.543777466,22.51428604,0.340665668,7.560122013,0.902549803
664,Water,7,847,0.055,0.064599998,0.049800001,0.057,0.004915733,0.019081943,-0.062499985,0.067415722,0.1293706,0.017798284,-11.29356575,18.89999962,0.487696767,6.44297266,0.818187952
665,Water,7,849,0.071999997,0.086999997,0.081600003,0.0748,-0.118880004,-0.016595088,-0.075401716,-0.04347828,0.032028437,-0.015539313,-11.90015793,21.23571396,0.534218371,6.509766102,0.797580004
666,Water,7,853,0.060600001,0.085000001,0.077399999,0.247600004,1.012567878,0.338369787,0.488875538,0.52369231,0.046798043,0.30945456,-10.01399612,21.27142906,0.499888986,6.076472759,0.878851116
667,Water,7,854,0.068999998,0.082400002,0.077699997,0.113399997,0.345137984,0.084031641,0.158324808,0.186813191,0.029356685,0.077485174,-11.30743027,21.98571396,0.48166427,6.370916843,0.815575778
668,Water,7,856,0.064800002,0.077399999,0.0623,0.051399998,-0.297729701,-0.02901406,-0.201863363,-0.09586633,0.108088754,-0.026641687,-11.0470047,22.65714264,0.39039588,7.147330761,0.78891474
669,Water,7,859,0.064800002,0.073600002,0.061799999,0.056299999,-0.179750085,-0.014610562,-0.133179381,-0.046570703,0.087149203,-0.013347355,-12.12727547,18.54999924,0.53587693,6.16853714,0.843394279
670,Water,7,860,0.066,0.075300001,0.059999999,0.071999997,0.068505794,0.032017071,-0.022403285,0.090909079,0.113082051,0.028481008,-12.0191555,20.01428604,0.423129052,6.880362511,0.839507699
671,Water,7,861,0.071400002,0.082999997,0.068400003,0.042199999,-0.56276834,-0.071420796,-0.32587859,-0.23688972,0.096433252,-0.064362928,-20.70821762,11.67142868,1.168493867,3.104052067,0.972505093
672,Water,7,862,0.068599999,0.078199998,0.062399998,0.059700001,-0.156268165,-0.007340141,-0.134155154,-0.022112999,0.112375528,-0.006510201,-12.55885696,18.63571358,0.496482015,6.472605705,0.801588655
673,Water,7,863,0.0704,0.076399997,0.065200001,0.0623,-0.124403335,-0.007833606,-0.101658233,-0.022745103,0.079096019,-0.006932273,-14.31007767,16.17142868,0.740389287,4.89445591,0.861327171
674,Water,7,864,0.071000002,0.076800004,0.062799998,0.062600002,-0.103460014,-0.000551318,-0.10186515,-0.001594864,0.100286573,-0.000479683,-11.5248661,19.0714283,0.603227615,5.757932186,0.876123607
675,Water,7,865,0.061000001,0.077,0.061799999,0.051399998,-0.291249752,-0.026951388,-0.199376956,-0.091872804,0.109510086,-0.025440315,-12.67176533,17.06428528,0.692412555,5.721770763,0.858157575
676,Water,7,870,0.079099998,0.093000002,0.093000002,0.077799998,-0.177985996,-0.036449101,-0.088992998,-0.088992998,,-0.033989277,-10.92916298,22.04285622,0.374320775,6.889074802,0.817917347
677,Water,7,871,0.082400002,0.089699998,0.0898,0.100199997,0.110029086,0.025465224,0.055292256,0.054736827,-0.000557113,0.02260869,-10.11503887,25.32857132,0.292310268,7.311283588,0.86772126
678,Water,7,872,0.082199998,0.094400004,0.090800002,0.057999998,-0.459275305,-0.08313901,-0.23884517,-0.220430136,0.019438451,-0.075832315,-19.13441467,11.86428547,1.249468207,2.675490856,0.974501431
679,Water,7,877,0.080200002,0.101800002,0.098999999,0.071999997,-0.329356223,-0.063410059,-0.171461478,-0.15789476,0.013944237,-0.060357682,-18.60900497,11.88571453,1.081662416,3.38045454,0.910494983
680,Water,7,878,0.071699999,0.092399999,0.0933,0.079599999,-0.153655171,-0.031089731,-0.074418612,-0.07923656,-0.004846529,-0.030539459,-17.10942841,13.78571415,1.274786353,2.476964712,0.897397459
681,Water,7,879,0.073200002,0.086199999,0.082199998,0.094800003,0.118700303,0.030317625,0.047513835,0.071186468,0.023752974,0.027917292,-9.645899773,24.37142944,0.321452469,6.670910358,0.902440131
682,Water,7,881,0.0766,0.093199998,0.096900001,0.085500002,-0.10558895,-0.026089342,-0.043088954,-0.062499996,-0.019463457,-0.025058614,-14.72711849,15.63571453,0.707064271,4.810803413,0.867554188
683,Water,7,885,0.079800002,0.0933,0.094099998,0.079800002,-0.160220727,-0.034181081,-0.077989586,-0.082231142,-0.004268936,-0.03182964,-12.92704964,17.6785717,0.568018317,5.462798595,0.765060902
684,Water,7,886,0.067299999,0.092200004,0.102799997,0.107000001,0.094316259,0.008613273,0.074297175,0.020019086,-0.054358941,0.008875748,-14.91862488,16.40714264,0.770579278,5.142690659,0.824902713
685,Water,7,887,0.064999998,0.088399999,0.094800003,0.118799999,0.259077698,0.049995825,0.146718144,0.112359531,-0.034934521,0.050448421,-10.04943657,22.3571434,0.520733774,6.344142914,0.886492848
686,Water,7,888,0.076399997,0.089299999,0.091799997,0.0973,0.071957618,0.012789517,0.042872462,0.029085159,-0.013804515,0.011972146,-12.32322693,20.57857132,0.397153676,7.330706596,0.847902954
687,Water,7,889,0.075800002,0.088600002,0.097800002,0.115400001,0.21392414,0.038810972,0.131372541,0.082551591,-0.049356218,0.037016265,-9.109893799,28.92142868,0.290360868,7.583307266,0.911510229
688,Water,7,890,0.060600001,0.0748,0.050000001,0.0211,-0.966428101,-0.083371803,-0.559958279,-0.406469762,0.198717937,-0.07590615,-12.16084194,18.58571434,0.509004056,5.99190855,0.886877477
689,Water,7,894,0.041999999,0.0502,0.0288,0.0093,-1.199205995,-0.056221887,-0.687394977,-0.511811018,0.270886093,-0.054357924,-19.99703979,10.69285679,1.435714245,1.576622844,0.982896507
690,Water,7,895,0.067900002,0.089400001,0.075400002,0.057799999,-0.346806079,-0.04395825,-0.214673921,-0.132132158,0.084951445,-0.041692998,-11.43554688,20.94285774,0.379619837,6.396992207,0.875439227
691,Water,7,897,0.081299998,0.099100001,0.091499999,0.064199999,-0.389054298,-0.068015344,-0.213717103,-0.175337195,0.039874092,-0.062452342,-10.99068928,19.13571358,0.447176099,6.926451206,0.832314909
692,Water,7,898,0.078000002,0.097999997,0.094099998,0.064499997,-0.39278692,-0.070874445,-0.206153855,-0.18663305,0.020301921,-0.067415737,-12.03989983,17.79999924,0.514468253,6.472369671,0.868482172
693,Water,7,899,0.077200003,0.088,0.087800004,0.0876,-0.003418171,-0.000482913,-0.0022779,-0.00114027,0.001137633,-0.000444189,-11.2037468,20.51428604,0.584756672,6.180024624,0.808576226
694,Water,7,900,0.068700001,0.083999999,0.080200002,0.091200002,0.105273269,0.026013337,0.041095905,0.064177364,0.023142492,0.024575513,-7.79373312,29.67142868,0.378927588,6.921111107,0.925589979
695,Water,7,901,0.077799998,0.098800004,0.096100003,0.060199998,-0.472453862,-0.085208401,-0.242767319,-0.229686528,0.013853263,-0.082050897,-14.9776516,17.55714226,0.822090685,4.442027569,0.79766196
696,Water,7,902,0.0814,0.101599999,0.092399999,0.0616,-0.445098042,-0.076578818,-0.24509804,-0.200000003,0.047422677,-0.070642203,-11.08227348,23.3571434,0.470193177,6.28389883,0.816457987
697,Water,7,906,0.066600002,0.086900003,0.077200003,0.073600002,-0.106738739,-0.008676374,-0.08286605,-0.023872687,0.059110299,-0.008297483,-13.83179092,15.78571415,0.750650465,5.109783173,0.878368676
698,Water,7,907,0.062399998,0.0713,0.064300001,0.1074,0.453033775,0.105101444,0.202014551,0.25101921,0.051622413,0.096248321,-9.547649384,24.0714283,0.283060908,7.318192005,0.865538418
699,Water,7,908,0.074000001,0.091200002,0.082400002,0.077200003,-0.115716822,-0.01278772,-0.083135381,-0.032581445,0.050691243,-0.011825345,-10.37305069,18.22142792,0.699593544,5.483466148,0.95519793
